InvoiceApprovalDate,SalesOrderId,CustomerId,Remarks,InvoiceAmount,FullyPaid,PartlyPaid,Transactions,AmountPaid,AmountDue,PaidPercent,LastPaymentDate,DaysToPay,PaidInvoice,TransacRecords,PaidInvoicesNo,PaidInvoicesTotal,LatePaidInvoicesNo,LatePaidInvoicesTotal,LateInvoiceAmounts,TotalDaysPaidLate,NoOutstandingInvoices,NoLateOutstandingInvoices,OutstandingTotal,LateOutstandingTotal,LateOutstandingAmounts,TotalDaysLateOutstanding,RatioPaidLate,RatioPaidLateSum,RatioOutstandingLate,RatioOutstandingLateSum,label
2021-01-21,63462c25-1fcd-466d-aa7a-d841bf8bd379,31a78966-e598-4bd2-bdc0-08d8b79bfe1b,,7000000.0,True,False,"[[Timestamp('2021-01-21 00:00:00'), 7000000.0]]",7000000.0,0.0,100.0,2021-01-21,0,1,"[[Timestamp('2021-01-14 00:00:00'), 875000.0, 100.0, Timestamp('2021-01-14 00:00:00'), 0], [Timestamp('2021-01-15 00:00:00'), 17500000.0, 100.0, Timestamp('2021-01-25 00:00:00'), 10], [Timestamp('2021-01-15 00:00:00'), 1750000.0, 100.0, Timestamp('2021-01-15 00:00:00'), 0], [Timestamp('2021-01-19 00:00:00'), 3500000.0, 100.0, Timestamp('2021-01-19 00:00:00'), 0], [Timestamp('2021-01-21 00:00:00'), 7000000.0, 100.0, Timestamp('2021-01-21 00:00:00'), 0]]",3,6125000.0,0,0.0,,0,1,0,17500000.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-01-14,20106ec5-357c-4d4c-acf0-31f951809ff9,333c4a67-04ad-494c-5b5b-08d8b45f5192,Kindly approve Sir,9000.0,True,False,"[[Timestamp('2021-01-14 00:00:00'), 9000.0]]",9000.0,0.0,100.0,2021-01-14,0,-1,"[[Timestamp('2021-01-14 00:00:00'), 9000.0, 100.0, Timestamp('2021-01-14 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-15,3f8ba69b-4de6-45bd-b0cc-69d6c06046e5,34059692-1496-4310-e768-08d8540dc0ba,,25024.0,True,False,"[[Timestamp('2021-02-15 00:00:00'), 25024.0]]",25024.0,0.0,100.0,2021-02-15,0,-1,"[[Timestamp('2021-02-15 00:00:00'), 25024.0, 100.0, Timestamp('2021-02-15 00:00:00'), 0], [Timestamp('2021-02-22 00:00:00'), 23000.0, 100.0, Timestamp('2021-02-22 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-22,a7a03560-91f3-41d2-a613-75279bab0e86,34059692-1496-4310-e768-08d8540dc0ba,,23000.0,True,False,"[[Timestamp('2021-02-22 00:00:00'), 23000.0]]",23000.0,0.0,100.0,2021-02-22,0,1,"[[Timestamp('2021-02-15 00:00:00'), 25024.0, 100.0, Timestamp('2021-02-15 00:00:00'), 0], [Timestamp('2021-02-22 00:00:00'), 23000.0, 100.0, Timestamp('2021-02-22 00:00:00'), 0]]",1,25024.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-10,33def031-4d9a-41d2-a493-016b7663fd9c,34c2320d-f2c7-42fb-7c9c-08d8e34652df,,171000.0,True,False,"[[Timestamp('2021-03-10 00:00:00'), 171000.0]]",171000.0,0.0,100.0,2021-03-10,0,-1,"[[Timestamp('2021-03-10 00:00:00'), 171000.0, 100.0, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-11 00:00:00'), 171000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 108000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-11,ec9526dd-da22-4d30-af64-dfd8c330e14f,34c2320d-f2c7-42fb-7c9c-08d8e34652df,,171000.0,True,False,"[[Timestamp('2021-03-10 00:00:00'), 9000.0], [Timestamp('2021-03-11 00:00:00'), 162000.0]]",171000.0,0.0,100.0,2021-03-11,0,1,"[[Timestamp('2021-03-10 00:00:00'), 171000.0, 100.0, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-11 00:00:00'), 171000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 108000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0]]",1,171000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-04-15,73efa1d1-fc61-4dc4-afdc-25dca3a6ac76,34c2320d-f2c7-42fb-7c9c-08d8e34652df,Kindly approve sir.,108000.0,True,False,"[[Timestamp('2021-04-15 00:00:00'), 108000.0]]",108000.0,0.0,100.0,2021-04-15,0,1,"[[Timestamp('2021-03-10 00:00:00'), 171000.0, 100.0, Timestamp('2021-03-10 00:00:00'), 0], [Timestamp('2021-03-11 00:00:00'), 171000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 0], [Timestamp('2021-04-15 00:00:00'), 108000.0, 100.0, Timestamp('2021-04-15 00:00:00'), 0]]",2,342000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-02-23,e8167710-33e3-4fd3-9076-11789f1d9098,35359040-5a6e-462d-a062-cdb5ba54055a,,1194500.0,True,False,"[[Timestamp('2021-02-23 00:00:00'), 1194500.0]]",1194500.0,0.0,100.0,2021-02-23,0,-1,"[[Timestamp('2021-02-23 00:00:00'), 1194500.0, 100.0, Timestamp('2021-02-23 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 1261000.0, 100.0, Timestamp('2021-04-20 00:00:00'), 45]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-05,93960a80-0f8c-4355-98d9-4553bab0668a,35359040-5a6e-462d-a062-cdb5ba54055a,,1261000.0,True,False,"[[Timestamp('2021-04-20 00:00:00'), 1261000.0]]",1261000.0,0.0,100.0,2021-04-20,45,1,"[[Timestamp('2021-02-23 00:00:00'), 1194500.0, 100.0, Timestamp('2021-02-23 00:00:00'), 0], [Timestamp('2021-03-05 00:00:00'), 1261000.0, 100.0, Timestamp('2021-04-20 00:00:00'), 45]]",1,1194500.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,31-60
2021-03-15,cea2dcc0-b71d-4835-9439-f531874e90b3,354b9ada-f7cf-422d-a346-6b96f707bb36,Kindly approve sir,211500.0,True,False,"[[Timestamp('2021-03-15 00:00:00'), 211500.0]]",211500.0,0.0,100.0,2021-03-15,0,-1,"[[Timestamp('2021-03-15 00:00:00'), 211500.0, 100.0, Timestamp('2021-03-15 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-29,d4ab3521-bf66-4434-9bf6-ce1c6453b982,373d5f08-99fd-47d3-a3d5-638024736ced,,211500.0,True,False,"[[Timestamp('2021-03-15 00:00:00'), 150000.0], [Timestamp('2021-03-29 00:00:00'), 50000.0], [Timestamp('2021-04-05 00:00:00'), 11500.0]]",211500.0,0.0,100.0,2021-04-05,7,-1,"[[Timestamp('2021-03-29 00:00:00'), 211500.0, 100.0, Timestamp('2021-04-05 00:00:00'), 7]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-04-22,dccf8f8d-9821-4eb7-8114-f1630d6f6744,38835f2a-b804-4cb5-bcff-22b1c1129a73,Plz send  sir it's urgent thanks,1300000.0,True,False,"[[Timestamp('2021-04-23 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-04-23,0,-1,"[[Timestamp('2021-04-22 00:00:00'), 1300000.0, 100.0, Timestamp('2021-04-23 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-25,37a8ba73-dd09-4135-a67a-4a3ea562b18c,389773fc-03f2-4af1-ff48-08d8bd436201,Kindly approve ,9800000.0,True,False,"[[Timestamp('2021-01-25 00:00:00'), 7840000.0], [Timestamp('2021-02-05 00:00:00'), 1960000.0]]",9800000.0,0.0,100.0,2021-02-05,11,-1,"[[Timestamp('2021-01-25 00:00:00'), 9800000.0, 100.0, Timestamp('2021-02-05 00:00:00'), 11]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-01-26,867900a1-9b0a-4a14-8ef9-a20834da36d1,38cbb770-55c6-4d1f-4010-08d8a57bf0af,,2125000.0,False,True,"[[Timestamp('2021-01-30 00:00:00'), 1768750.0], [Timestamp('2021-02-11 00:00:00'), 300000.0], [Timestamp('2021-03-11 00:00:00'), 50000.0]]",2118750.0,6250.0,99.70588235294116,2021-03-11,44,-1,"[[Timestamp('2021-01-26 00:00:00'), 2125000.0, 99.70588235294116, Timestamp('2021-03-11 00:00:00'), 44], [Timestamp('2021-01-26 00:00:00'), 2155000.0, 100.0, Timestamp('2021-01-26 00:00:00'), 0], [Timestamp('2021-01-26 00:00:00'), 1062500.0, 100.0, Timestamp('2021-01-31 00:00:00'), 5], [Timestamp('2021-02-11 00:00:00'), 300000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 28], [Timestamp('2021-02-17 00:00:00'), 120000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 0], [Timestamp('2021-03-02 00:00:00'), 400000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 9]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,31-60
2021-01-26,ccc796e7-6871-41be-9fde-d77a8a9f2c0c,38cbb770-55c6-4d1f-4010-08d8a57bf0af,,2155000.0,True,False,"[[Timestamp('2021-01-26 00:00:00'), 2155000.0]]",2155000.0,0.0,100.0,2021-01-26,0,-1,"[[Timestamp('2021-01-26 00:00:00'), 2125000.0, 99.70588235294116, Timestamp('2021-03-11 00:00:00'), 44], [Timestamp('2021-01-26 00:00:00'), 2155000.0, 100.0, Timestamp('2021-01-26 00:00:00'), 0], [Timestamp('2021-01-26 00:00:00'), 1062500.0, 100.0, Timestamp('2021-01-31 00:00:00'), 5], [Timestamp('2021-02-11 00:00:00'), 300000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 28], [Timestamp('2021-02-17 00:00:00'), 120000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 0], [Timestamp('2021-03-02 00:00:00'), 400000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 9]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-26,eccaf848-a820-45ff-9aac-b47b6c4772b0,38cbb770-55c6-4d1f-4010-08d8a57bf0af,,1062500.0,True,False,"[[Timestamp('2021-01-27 00:00:00'), 150000.0], [Timestamp('2021-01-31 00:00:00'), 912500.0]]",1062500.0,0.0,100.0,2021-01-31,5,-1,"[[Timestamp('2021-01-26 00:00:00'), 2125000.0, 99.70588235294116, Timestamp('2021-03-11 00:00:00'), 44], [Timestamp('2021-01-26 00:00:00'), 2155000.0, 100.0, Timestamp('2021-01-26 00:00:00'), 0], [Timestamp('2021-01-26 00:00:00'), 1062500.0, 100.0, Timestamp('2021-01-31 00:00:00'), 5], [Timestamp('2021-02-11 00:00:00'), 300000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 28], [Timestamp('2021-02-17 00:00:00'), 120000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 0], [Timestamp('2021-03-02 00:00:00'), 400000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 9]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-02-11,1b6400a7-7b87-44c0-a0ab-270662cd648d,38cbb770-55c6-4d1f-4010-08d8a57bf0af,,300000.0,True,False,"[[Timestamp('2021-03-11 00:00:00'), 300000.0]]",300000.0,0.0,100.0,2021-03-11,28,1,"[[Timestamp('2021-01-26 00:00:00'), 2125000.0, 99.70588235294116, Timestamp('2021-03-11 00:00:00'), 44], [Timestamp('2021-01-26 00:00:00'), 2155000.0, 100.0, Timestamp('2021-01-26 00:00:00'), 0], [Timestamp('2021-01-26 00:00:00'), 1062500.0, 100.0, Timestamp('2021-01-31 00:00:00'), 5], [Timestamp('2021-02-11 00:00:00'), 300000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 28], [Timestamp('2021-02-17 00:00:00'), 120000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 0], [Timestamp('2021-03-02 00:00:00'), 400000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 9]]",2,3217500.0,0,0.0,,0,1,0,2125000.0,0.0,,0,0.0,0.0,0.0,0.0,0-30
2021-02-17,75bfdd93-1c9a-4e41-9139-d65b900e8865,38cbb770-55c6-4d1f-4010-08d8a57bf0af,,120000.0,True,False,"[[Timestamp('2021-02-17 00:00:00'), 120000.0]]",120000.0,0.0,100.0,2021-02-17,0,0,"[[Timestamp('2021-01-26 00:00:00'), 2125000.0, 99.70588235294116, Timestamp('2021-03-11 00:00:00'), 44], [Timestamp('2021-01-26 00:00:00'), 2155000.0, 100.0, Timestamp('2021-01-26 00:00:00'), 0], [Timestamp('2021-01-26 00:00:00'), 1062500.0, 100.0, Timestamp('2021-01-31 00:00:00'), 5], [Timestamp('2021-02-11 00:00:00'), 300000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 28], [Timestamp('2021-02-17 00:00:00'), 120000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 0], [Timestamp('2021-03-02 00:00:00'), 400000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 9]]",2,3217500.0,0,0.0,,0,2,0,2425000.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-03-02,17cf589f-fc5b-4450-a4bd-099fa16e949c,38cbb770-55c6-4d1f-4010-08d8a57bf0af,,400000.0,True,False,"[[Timestamp('2021-03-11 00:00:00'), 400000.0]]",400000.0,0.0,100.0,2021-03-11,9,1,"[[Timestamp('2021-01-26 00:00:00'), 2125000.0, 99.70588235294116, Timestamp('2021-03-11 00:00:00'), 44], [Timestamp('2021-01-26 00:00:00'), 2155000.0, 100.0, Timestamp('2021-01-26 00:00:00'), 0], [Timestamp('2021-01-26 00:00:00'), 1062500.0, 100.0, Timestamp('2021-01-31 00:00:00'), 5], [Timestamp('2021-02-11 00:00:00'), 300000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 28], [Timestamp('2021-02-17 00:00:00'), 120000.0, 100.0, Timestamp('2021-02-17 00:00:00'), 0], [Timestamp('2021-03-02 00:00:00'), 400000.0, 100.0, Timestamp('2021-03-11 00:00:00'), 9]]",3,3337500.0,0,0.0,,0,2,1,2425000.0,2125000.0,[2125000.0],35,0.0,0.0,0.5,0.8762886597938144,0-30
2021-02-11,e671461c-b117-4fe5-9596-909637c36049,3b1fa9cd-46c8-4de6-5b1f-08d8ce7584a2,Please payment has been made for this order,199497.9,False,True,"[[Timestamp('2021-02-11 00:00:00'), 199000.0]]",199000.0,497.8999999999942,99.7504234380412,2021-02-11,0,-1,"[[Timestamp('2021-02-11 00:00:00'), 199497.9, 99.7504234380412, Timestamp('2021-02-11 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-26,6b6f68be-1ff1-46e2-9181-f87032a37dee,3d7f4fbe-001d-43c4-3f32-08d8c8249922,JAN,550000.0,True,False,"[[Timestamp('2021-01-26 00:00:00'), 550000.0]]",550000.0,0.0,100.0,2021-01-26,0,-1,"[[Timestamp('2021-01-26 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-26 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-21,762d26a7-0306-4a6e-91fa-a93ca6830a15,3d9c3d22-79b7-4230-ff44-08d8bd436201,,630000.0,True,False,"[[Timestamp('2021-01-21 00:00:00'), 630000.0]]",630000.0,0.0,100.0,2021-01-21,0,-1,"[[Timestamp('2021-01-21 00:00:00'), 630000.0, 100.0, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-02-18 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-18 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-18,2caa2ebe-fd23-4a8b-8e68-5990136e01ee,3d9c3d22-79b7-4230-ff44-08d8bd436201,"DUE TO NETWORK ISSUE IT WAS APPROVED MANUALLY.

KINDLY APPROVE",420000.0,True,False,"[[Timestamp('2021-02-18 00:00:00'), 420000.0]]",420000.0,0.0,100.0,2021-02-18,0,1,"[[Timestamp('2021-01-21 00:00:00'), 630000.0, 100.0, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-02-18 00:00:00'), 420000.0, 100.0, Timestamp('2021-02-18 00:00:00'), 0]]",1,630000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-01,ab2ef80e-4575-4af4-9bcb-4e59ff6db101,3df3c256-7438-4e3b-63b7-08d8cf391e67,,70500.0,True,False,"[[Timestamp('2021-03-02 00:00:00'), 70500.0]]",70500.0,0.0,100.0,2021-03-02,1,-1,"[[Timestamp('2021-03-01 00:00:00'), 70500.0, 100.0, Timestamp('2021-03-02 00:00:00'), 1]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,0-30
2021-03-18,b4641d9a-db9a-44ed-9306-485d3a47e749,3ec013fa-e53e-4291-c001-08d8b8c62267,Kindly approve for Urgent dispatch ,3750000.0,True,False,"[[Timestamp('2021-03-18 00:00:00'), 3750000.0]]",3750000.0,0.0,100.0,2021-03-18,0,-1,"[[Timestamp('2021-03-18 00:00:00'), 3750000.0, 100.0, Timestamp('2021-03-18 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-12,a20265bb-4e44-4ac3-8567-47d5b9d18bfa,3ee4a9ab-94f2-4c23-971d-67334e37bf38,Kindly approve ,80000.0,True,False,"[[Timestamp('2021-02-12 00:00:00'), 80000.0]]",80000.0,0.0,100.0,2021-02-12,0,-1,"[[Timestamp('2021-02-12 00:00:00'), 80000.0, 100.0, Timestamp('2021-02-12 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-26,5e459c19-75c9-416b-8f0d-aec7128da2ac,40436e4a-2a7a-4d92-9958-32ae94216094,,114000.0,True,False,"[[Timestamp('2021-03-26 00:00:00'), 114000.0]]",114000.0,0.0,100.0,2021-03-26,0,-1,"[[Timestamp('2021-03-26 00:00:00'), 114000.0, 100.0, Timestamp('2021-03-26 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 110000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-04-16,2f19640b-c550-41c8-9fe4-db005678a61b,40436e4a-2a7a-4d92-9958-32ae94216094,,110000.0,True,False,"[[Timestamp('2021-04-16 00:00:00'), 110000.0]]",110000.0,0.0,100.0,2021-04-16,0,1,"[[Timestamp('2021-03-26 00:00:00'), 114000.0, 100.0, Timestamp('2021-03-26 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 110000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",1,114000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-07,21a7e609-9f92-4f2d-a020-1e0e6f697932,41a79bb4-bf60-45c5-8c75-08d897589372,,275000.0,True,False,"[[Timestamp('2021-01-07 00:00:00'), 275000.0]]",275000.0,0.0,100.0,2021-01-07,0,-1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-14 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-30 00:00:00'), 15], [Timestamp('2021-01-21 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 300000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-01-08,b6dd3d76-6c59-40ea-a085-9e22ed04323d,41a79bb4-bf60-45c5-8c75-08d897589372,,550000.0,True,False,"[[Timestamp('2021-01-08 00:00:00'), 550000.0]]",550000.0,0.0,100.0,2021-01-08,0,1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-14 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-30 00:00:00'), 15], [Timestamp('2021-01-21 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 300000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",1,275000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-14,694136a9-254d-41c9-8202-4bcf1b8dcf19,41a79bb4-bf60-45c5-8c75-08d897589372,,553000.0,False,True,"[[Timestamp('2021-01-14 00:00:00'), 550000.0]]",550000.0,3000.0,99.45750452079564,2021-01-14,0,1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-14 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-30 00:00:00'), 15], [Timestamp('2021-01-21 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 300000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",2,825000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-01-14,95df0f56-f029-4acd-ae31-89dc997e74ab,41a79bb4-bf60-45c5-8c75-08d897589372,,467500.0,True,False,"[[Timestamp('2021-01-30 00:00:00'), 467500.0]]",467500.0,0.0,100.0,2021-01-30,15,1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-14 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-30 00:00:00'), 15], [Timestamp('2021-01-21 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 300000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",2,825000.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,0-30
2021-01-21,21f9f125-7c1f-44aa-a5e3-ce77f6a4d05c,41a79bb4-bf60-45c5-8c75-08d897589372,,553000.0,False,True,"[[Timestamp('2021-01-21 00:00:00'), 550000.0]]",550000.0,3000.0,99.45750452079564,2021-01-21,0,0,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-14 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-30 00:00:00'), 15], [Timestamp('2021-01-21 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 300000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",3,1378000.0,0,0.0,,0,1,0,467500.0,0.0,,0,0.0,0.0,0.0,0.0,
2021-04-16,ba9ae221-2719-4b12-8970-156e3fcff02e,41a79bb4-bf60-45c5-8c75-08d897589372,,300000.0,True,False,"[[Timestamp('2021-04-16 00:00:00'), 300000.0]]",300000.0,0.0,100.0,2021-04-16,0,1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0], [Timestamp('2021-01-08 00:00:00'), 550000.0, 100.0, Timestamp('2021-01-08 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-14 00:00:00'), 0], [Timestamp('2021-01-14 00:00:00'), 467500.0, 100.0, Timestamp('2021-01-30 00:00:00'), 15], [Timestamp('2021-01-21 00:00:00'), 553000.0, 99.45750452079564, Timestamp('2021-01-21 00:00:00'), 0], [Timestamp('2021-04-16 00:00:00'), 300000.0, 100.0, Timestamp('2021-04-16 00:00:00'), 0]]",5,2398500.0,0,0.0,,0,0,0,0.0,0.0,,0,0.0,0.0,,,
2021-03-12,d22c8080-0911-476a-85e3-541e970f013b,41c365f1-2015-4ee3-dc80-08d88154e04c,,118750.0,True,False,"[[Timestamp('2021-04-21 00:00:00'), 118750.0]]",118750.0,0.0,100.0,2021-04-21,40,-1,"[[Timestamp('2021-03-12 00:00:00'), 118750.0, 100.0, Timestamp('2021-04-21 00:00:00'), 40]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,31-60
2021-01-07,fae30cae-7af6-4841-8915-0f3467328cd7,41cf8aff-fd6e-4d83-837a-08d8b2f90b88,,275000.0,True,False,"[[Timestamp('2021-01-07 00:00:00'), 275000.0]]",275000.0,0.0,100.0,2021-01-07,0,-1,"[[Timestamp('2021-01-07 00:00:00'), 275000.0, 100.0, Timestamp('2021-01-07 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-03-16,d2688b9e-84db-4972-b7f7-3963808364f1,41d350e5-3964-4793-0c44-08d8615dff18,,1300000.0,True,False,"[[Timestamp('2021-03-16 00:00:00'), 1300000.0]]",1300000.0,0.0,100.0,2021-03-16,0,-1,"[[Timestamp('2021-03-16 00:00:00'), 1300000.0, 100.0, Timestamp('2021-03-16 00:00:00'), 0]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
2021-02-26,9eb66c16-dd6b-4c4a-bf5c-315708d07b4a,41f7c901-c93a-481c-bbaa-c8c728e5a496,,61544.0,True,False,"[[Timestamp('2021-02-26 00:00:00'), 61544.0]]",61544.0,0.0,100.0,2021-02-26,0,-1,"[[Timestamp('2021-02-26 00:00:00'), 61544.0, 100.0, Timestamp('2021-02-26 00:00:00'), 0], [Timestamp('2021-03-18 00:00:00'), 119484.0, 100.0, Timestamp('2021-03-18 00:00:00'), 0], [Timestamp('2021-03-18 00:00:00'), 119484.0, 100.0, Timestamp('2021-03-18 00:00:00'), 0], [Timestamp('2021-04-06 00:00:00'), 67935.0, 100.0, Timestamp('2021-04-13 00:00:00'), 6]]",0,0.0,0,0.0,,0,0,0,0.0,0.0,,0,,,,,
